epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
122,84672.4,0.8914,0.69142,0.09001,0.99256,1.1458,0.79877,0.85061,0.91715,0.60678,0.8354,0.88961,0.94724,0.91396,1.03803,0.24515,0.00972,0.69438,1.30371,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
123,85608.2,0.89134,0.68409,0.08845,0.99143,1.14539,0.80163,0.84879,0.91708,0.60739,0.84017,0.88961,0.94776,0.91409,1.03739,0.24538,0.00958,0.69347,1.30351,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
124,86544.2,0.89056,0.66614,0.08768,0.98632,1.14577,0.7976,0.84601,0.91668,0.60791,0.83923,0.88497,0.94738,0.91366,1.0362,0.24507,0.00918,0.69306,1.30273,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
125,87480.1,0.88121,0.66711,0.08683,0.982,1.14018,0.79833,0.84601,0.91684,0.60699,0.84341,0.88435,0.94754,0.91433,1.03609,0.24462,0.00922,0.6926,1.30311,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
126,88407.1,0.88024,0.65656,0.08674,0.97839,1.13977,0.79953,0.84353,0.91708,0.60909,0.84236,0.88126,0.94769,0.91503,1.03587,0.24366,0.00924,0.69243,1.30304,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
127,89333.2,0.8772,0.65691,0.08728,0.97756,1.1371,0.80051,0.84045,0.91713,0.61026,0.84007,0.88198,0.94751,0.91384,1.03407,0.24274,0.00907,0.69282,1.30118,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
128,90255.2,0.87407,0.64888,0.0869,0.97634,1.1345,0.80338,0.84045,0.91735,0.61063,0.84127,0.88008,0.94629,0.91454,1.03436,0.2437,0.00899,0.69263,1.30156,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
129,91181.6,0.86822,0.65158,0.08663,0.97696,1.13332,0.80634,0.842,0.91739,0.61037,0.84276,0.88004,0.9463,0.91459,1.0353,0.24332,0.00907,0.69146,1.30323,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
130,92106.2,0.86529,0.64363,0.08466,0.97042,1.13044,0.80258,0.8423,0.91697,0.61103,0.84411,0.88033,0.94597,0.91439,1.03447,0.24224,0.00883,0.69273,1.3022,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
131,93036.2,0.8595,0.63905,0.08483,0.97089,1.12731,0.8023,0.84045,0.91663,0.61108,0.845,0.87994,0.94614,0.91476,1.03491,0.24186,0.00877,0.69399,1.30284,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
132,93960.7,0.86395,0.63634,0.08556,0.9694,1.12933,0.80386,0.83859,0.91668,0.61107,0.84768,0.88033,0.94637,0.91488,1.03466,0.24165,0.00866,0.69367,1.30305,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
133,94887.2,0.85763,0.63013,0.08435,0.96774,1.12664,0.80369,0.83952,0.91717,0.61099,0.8466,0.88033,0.94649,0.91516,1.03447,0.24172,0.00876,0.69281,1.30317,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
134,95814.3,0.85232,0.61989,0.08249,0.96084,1.12297,0.80392,0.83672,0.91746,0.61048,0.84582,0.88033,0.94669,0.91511,1.03399,0.24115,0.00862,0.6919,1.30278,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
135,96744.6,0.85073,0.61514,0.08328,0.96175,1.12292,0.80608,0.83289,0.91795,0.61096,0.85199,0.88033,0.94718,0.91619,1.03355,0.24096,0.00856,0.69175,1.30266,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
136,97686.1,0.84908,0.60899,0.08323,0.95947,1.12264,0.80809,0.83198,0.91813,0.61144,0.85505,0.88033,0.94855,0.91577,1.03326,0.24073,0.00844,0.69202,1.30253,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
137,98631.9,0.84415,0.60686,0.08322,0.95584,1.12077,0.80514,0.83558,0.91764,0.61067,0.85612,0.88219,0.94862,0.91576,1.03251,0.24013,0.00818,0.69134,1.30206,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
138,99567.9,0.83933,0.59866,0.08166,0.95315,1.11461,0.8048,0.82931,0.91779,0.61137,0.85641,0.87848,0.94868,0.91631,1.03156,0.23973,0.00811,0.68968,1.30144,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
139,100486,0.84083,0.59276,0.08175,0.95318,1.11821,0.80319,0.83117,0.91807,0.61106,0.86116,0.87848,0.94896,0.91757,1.03101,0.23917,0.0082,0.68875,1.30152,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
140,101485,0.83304,0.59106,0.08081,0.94798,1.11193,0.80404,0.82974,0.91862,0.61087,0.8612,0.87848,0.94905,0.91772,1.03155,0.23919,0.00819,0.68706,1.30325,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,102463,0.74228,0.35931,0.03129,0.8427,1.09039,0.80886,0.82931,0.91903,0.61217,0.86293,0.87941,0.94955,0.91827,1.02971,0.2389,0.00782,0.68696,1.30135,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
142,103418,0.72909,0.34519,0.03007,0.8336,1.08341,0.81069,0.82839,0.91961,0.6129,0.86434,0.87755,0.94969,0.91765,1.02965,0.23932,0.00784,0.68514,1.30273,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
143,104396,0.72073,0.34236,0.02915,0.81818,1.07715,0.8096,0.82835,0.91918,0.61275,0.86313,0.87384,0.94969,0.91748,1.02849,0.23912,0.00771,0.68353,1.30212,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
144,105360,0.71531,0.33448,0.02883,0.8034,1.07182,0.80822,0.83024,0.91781,0.61307,0.86014,0.87662,0.95001,0.91737,1.02759,0.23882,0.00743,0.68158,1.30181,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
145,106342,0.70689,0.332,0.02775,0.79041,1.06697,0.80781,0.8305,0.91713,0.61364,0.85943,0.87755,0.95021,0.91783,1.02687,0.23878,0.00756,0.68113,1.30185,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
146,107334,0.70334,0.32974,0.02712,0.78395,1.06507,0.8075,0.83024,0.9173,0.61299,0.85992,0.87698,0.95018,0.91839,1.02502,0.23868,0.00749,0.68077,1.29988,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
147,108322,0.69508,0.32684,0.02719,0.77424,1.05914,0.8072,0.82931,0.9167,0.61274,0.85596,0.87941,0.95038,0.91873,1.02404,0.23828,0.00733,0.67944,1.29933,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
148,109290,0.69476,0.32228,0.02643,0.76237,1.05569,0.80553,0.83382,0.91667,0.61294,0.85481,0.88033,0.95069,0.9188,1.02262,0.23803,0.00717,0.6777,1.2988,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
149,110301,0.68634,0.31399,0.02604,0.75629,1.05436,0.80746,0.82931,0.91717,0.61405,0.8537,0.88229,0.95062,0.91858,1.02206,0.2379,0.00708,0.67542,1.29879,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
150,111211,0.68302,0.31689,0.02711,0.75263,1.05367,0.8103,0.83604,0.91735,0.6155,0.85722,0.88126,0.95098,0.91872,1.02126,0.23836,0.00674,0.67363,1.29859,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
